EVA_NR;DS100;IFOPT;NAME;Verkehr;Laenge;Breite;Betreiber_Name;Betreiber_Nr;Status
8000260;NWH;de:09663:177;Würzburg Hbf;FV;9,93578;49,801796;DB Station und Service AG;6945;
8000261;MH;de:09162:100;München Hbf;FV;11,558335;48,140232;DB Station und Service AG;4234;
8000262;MOP;de:09162:5;München Ost;FV;11,604971;48,12744;DB Station und Service AG;4241;
8000263;EMST,EMSTP;de:05515:41000;Münster(Westf)Hbf;FV;7,635715;51,956566;DB Station und Service AG;4280;
8000264;RNZ;de:08225:9180;Mosbach-Neckarelz;RV;9,113093;49,348484;DB Station und Service AG;4316;
8000265;RNM;de:08226:2986;Neckargemünd;RV;8,788425;49,393678;DB Station und Service AG;4317;
8000266;KW;de:05124:11376;Wuppertal Hbf;FV;7,149543;51,254363;DB Station und Service AG;6914;
8000267;NNE;de:09477:3524;Neuenmarkt-Wirsberg;RV;11,581061;50,093676;DB Station und Service AG;4384;
8000268;HWUN;de:03241:9884;Wunstorf;RV;9,450976;52,422225;DB Station und Service AG;6913;
8000269;NNS;de:09371:19000;Neukirchen(b Sulzb);RV;11,61954;49,524326;DB Station und Service AG;4406;
8000271;AN;de:01004:66023;Neumünster;FV;9,979816;54,075752;DB Station und Service AG;4420;
8000272;SNK;de:10043:8000272;Neunkirchen(Saar)Hbf;RV;7,176655;49,353291;DB Station und Service AG;4426;
8000273;DMBH;de:14523:433;Muldenberg Floßplatz;nur DPN;12,399034;50,41569;DB Station und Service AG;4528;
8000274;KN,KN  O,KN  W;de:05162:20055;Neuss Hbf;FV;6,684527;51,204351;DB Station und Service AG;4440;
8000275;RN;de:07316:3144;Neustadt(Weinstr)Hbf;FV;8,140757;49,349553;DB Station und Service AG;4454;
8000276;KNE;de:07138:10107;Neuwied;FV;7,473132;50,431466;DB Station und Service AG;4464;
8000277;FND;de:06440:11145;Nidda;nur DPN;8,998881;50,411449;DB Station und Service AG;4471;
8000278;KNL;de:07141:050017;Niederlahnstein;RV;7,599503;50,31639;DB Station und Service AG;4503;
8000279;HNBG;de:03256:67639;Nienburg(Weser);FV;9,217753;52,645566;DB Station und Service AG;4548;
8000280;MNL;de:09779:6514;Nördlingen;RV;10,497863;48,850841;DB Station und Service AG;4580;
8000282;HNOS;de:03254:9926;Nordstemmen;nur DPN;9,788881;52,166394;DB Station und Service AG;4581;
8000283;HN;de:03155:68704;Northeim(Han);FV;9,986618;51,703139;DB Station und Service AG;4587;
8000284;NN;de:09564:510;Nürnberg Hbf;FV;11,082989;49,445616;DB Station und Service AG;4593;
8000285;FORD;de:06438:4646;Rödermark-Ober Roden;RV;8,828961;49,973622;DB Station und Service AG;4615;
8000286;EOB;de:05119:14022;Oberhausen Hbf;FV;6,851588;51,474878;DB Station und Service AG;4648;
8000287;NOKP;de:09475:8815;Oberkotzau;RV;11,932204;50,266389;DB Station und Service AG;4658;
8000288;FWB;de:06414:11131;Wiesbaden-Biebrich;nur DPN;8,236423;50,048829;DB Station und Service AG;6746;
8000289;DZWM;de:14524:1033;Zwickau Zentrum;nur DPN;12,496893;50,715544;Städtische Verkehrsbetriebe Zwickau;;
8000290;RO;de:08317:14506;Offenburg;FV;7,946723;48,476475;DB Station und Service AG;4745;
8000291;HOLD;de:03403:16750;Oldenburg(Oldb);FV;8,222713;53,144323;DB Station und Service AG;4765;
8000292;DZWG;de:14524:1171;Zwickau Stadthalle;nur DPN;12,498056;50,70392;Städtische Verkehrsbetriebe Zwickau;;
8000294;HO,HO  O,HO  U;de:03404:71612;Osnabrück Hbf;FV;8,061781;52,272851;DB Station und Service AG;4787;
8000295;TO;de:08225:8200;Osterburken;RV;9,422692;49,429657;DB Station und Service AG;4790;
8000297;EPD;de:05774:7000;Paderborn Hbf;FV;8,740505;51,712979;DB Station und Service AG;4846;
8000298;NPA;de:09262:156;Passau Hbf;FV;13,450776;48,573632;DB Station und Service AG;4872;
8000299;TPH;de:08231:50;Pforzheim Hbf;FV;8,703099;48,894152;DB Station und Service AG;4922;
8000301;NPL;de:09271:4445;Plattling;FV;12,86394;48,779619;DB Station und Service AG;4952;
8000302;TP;de:08116:7802;Plochingen;FV;9,41081;48,71308;DB Station und Service AG;4967;
8000304;HQ;de:03459:75000;Quakenbrück;nur DPN;7,947819;52,673943;DB Station und Service AG;5066;
8000306;RRA;de:08216:1844;Rastatt;FV;8,215623;48,860483;DB Station und Service AG;5125;
8000307;ERE;de:05562:3581;Recklinghausen Hbf;FV;7,20349;51,616359;DB Station und Service AG;5160;
8000309;NRH;de:09362:11090;Regensburg Hbf;FV;12,099617;49,011672;DB Station und Service AG;5169;
8000310;KRE;de:07131:080107;Remagen;FV;7,229779;50,577215;DB Station und Service AG;5214;
8000311;KRL;de:05120:12106;Remscheid-Lennep;nur DPN;7,252833;51,190724;DB Station und Service AG;5219;
8000312;AR;de:01058:76697;Rendsburg;FV;9,671134;54,302262;DB Station und Service AG;5223;
8000313;TRX;de:08115:7302;Renningen;RV;8,93235;48,775121;DB Station und Service AG;5226;
8000314;TRE;de:08415:22006;Reutlingen Hbf;FV;9,209116;48,496079;DB Station und Service AG;5242;
8000315;ERDW;de:05754:6516;Rheda-Wiedenbrück;RV;8,28665;51,857023;DB Station und Service AG;5247;
8000316;HR;de:05566:60846;Rheine;FV;7,434255;52,276299;DB Station und Service AG;5251;
8000317;KRH;de:05112:16450;Rheinhausen;RV;6,706484;51,393507;DB Station und Service AG;5253;
8000318;KRY,KRY P;de:05116:23023;Rheydt Hbf;FV;6,439564;51,163027;DB Station und Service AG;5260;
8000319;SRO;de:10045:8000319;Rohrbach(Saar);RV;7,157395;49,276737;DB Station und Service AG;5319;
8000320;MRO;de:09163:9;Rosenheim;FV;12,119202;47,850018;DB Station und Service AG;5348;
8000321;AROG;de:03357:78914;Rotenburg(Wümme);nur DPN;9,390098;53,112349;DB Station und Service AG;5380;
8000322;TR;de:08325:6584;Rottweil;FV;8,639295;48,165304;DB Station und Service AG;5405;
8000323;SSH;de:10041:8000323;Saarbrücken Hbf;FV;6,991021;49,241065;DB Station und Service AG;5451;
8000325;HSRI;de:03102:3284;Salzgitter-Ringelheim;RV;10,31483;52,038158;DB Station und Service AG;5481;
8000326;RSD;de:07338:3430;Schifferstadt;RV;8,364945;49,39291;DB Station und Service AG;5567;
8000327;FWHM;de:07331:3935;Wahlheim;RV;8,09992;49,719105;RP Eisenbahn GmbH;;
8000328;NSAW;de:09472:23790;Schnabelwaid;RV;11,59566;49,810453;DB Station und Service AG;5622;
8000329;TSG;de:08136:3077;Schwäbisch Gmünd;FV;9,787795;48,801011;DB Station und Service AG;5699;
8000330;TSHT;de:08127:20015;Schwäbisch Hall-Hessental;RV;9,767373;49,096732;DB Station und Service AG;5701;
8000331;KAND;de:07137:030039;Andernach;FV;7,404839;50,434542;DB Station und Service AG;144;
8000332;RFT;de:07311:771;Frankenthal Hbf;RV;8,349702;49,535567;DB Station und Service AG;1848;
8000333;RHA;de:08317:18620;Hausach;FV;8,181665;48,284924;DB Station und Service AG;2601;
8000334;AJ;de:01059:47298;Jübek;RV;9,405438;54,558782;DB Station und Service AG;3064;
8000335;HLST;de:03256:54304;Leese-Stolzenau;nur DPN;9,110127;52,509469;DB Station und Service AG;3610;
8000336;TLK;de:08436:1190;Leutkirch;RV;10,015836;47,826167;DB Station und Service AG;3689;
8000337;FMBG;de:06534:10011;Marburg(Lahn);FV;8,775014;50,819272;DB Station und Service AG;3943;
8000338;MMH;de:09778:2700;Mindelheim;RV;10,501626;48,044917;DB Station und Service AG;4119;
8000339;TM;de:08236:3090;Mühlacker;FV;8,846101;48,953192;DB Station und Service AG;4197;
8000340;FFRH;de:07331:5255;Freimersheim(Rheinh);RV;8,086508;49,710777;RP Eisenbahn GmbH;;
8000342;HWEZ;de:03241:5804;Weetzen;RV;9,635376;52,298351;DB Station und Service AG;6578;
8000343;DSCF;de:14523:779;Schöneck(Vogtl) Ferienpark;nur DPN;12,347044;50,38957;DB Station und Service AG;8017;
8000344;HWTT;de:03151:1005;Wittingen;nur DPN;10,723174;52,727291;DB Station und Service AG;6833;
8000346;EBK;de:05554:60831;Borken(Westf);nur DPN;6,865279;51,848962;DB Station und Service AG;785;
8000347;FSTM;de:06440:6504;Glauburg-Stockheim;RV;9,010123;50,327056;DB Station und Service AG;6033;
8000348;KST,KST P;de:05334:5766;Stolberg(Rheinl)Hbf;RV;6,217478;50,79448;DB Station und Service AG;6037;
8000349;FO;de:06413:2501;Offenbach(Main)Hbf;RV;8,760743;50,099264;DB Station und Service AG;4742;
8000350;FAFD;de:06535:11190;Alsfeld(Oberhess);nur DPN;9,264297;50,750962;DB Station und Service AG;65;
8000351;KAK;de:07132:090024;Altenkirchen(Westerwald);nur DPN;7,638257;50,684418;DB Station und Service AG;105;
8000352;HBGM;de:03155:4766;Bad Gandersheim;RV;10,020236;51,86737;DB Station und Service AG;279;
8000353;TBG;de:08417:32109;Balingen(Württ);RV;8,850307;48,278469;DB Station und Service AG;385;
8000354;HBAS;de:03251:7512;Bassum;RV;8,739924;52,847388;DB Station und Service AG;425;
8000355;KBEE;de:05362:88101;Bergheim(Erft);RV;6,646302;50,951706;DB Station und Service AG;507;
8000356;RVLE;de:08326:8324;Villingen-Schwenningen Eisstadion;RV;8,528553;48,052772;DB Station und Service AG;7153;
8000357;SBI;de:10045:8000357;Bierbach;RV;7,282011;49,26189;DB Station und Service AG;627;
8000358;EBP,EBLA;de:05911:5455;Bochum-Langendreer;RV;7,323645;51,477992;DB Station und Service AG;730;
8000359;FBOD;de:07339:4849;Bodenheim;RV;8,312491;49,929585;DB Station und Service AG;739;
8000360;FBUE,FBUP;de:06431:416;Bürstadt;RV;8,459072;49,645125;DB Station und Service AG;7177;
8000362;FDI;de:06432:8456;Dieburg;RV;8,839795;49,90369;DB Station und Service AG;1194;
8000363;KDI;de:05374:48501;Dieringhausen;RV;7,542483;50,98542;DB Station und Service AG;1202;
8000364;HVBG;de:03153:5838;Vienenburg;nur DPN;10,562174;51,955034;DB Station und Service AG;6412;
8000365;NDB;de:09571:12430;Dombühl;RV;10,298523;49,25211;DB Station und Service AG;1259;
8000366;RVL;de:08326:6592;Villingen(Schwarzw);FV;8,465261;48,058022;DB Station und Service AG;6418;
8000368;FWAB;de:06634:204729;Wabern(Bz Kassel);FV;9,35804;51,103134;DB Station und Service AG;6457;
8000369;REA;de:08226:534;Eberbach;RV;8,984152;49,465768;DB Station und Service AG;1432;
8000370;SEG;de:07211:2106;Ehrang;RV;6,685808;49,802029;DB Station und Service AG;1488;
8000371;SEI;de:10045:8000371;Einöd(Saar);RV;7,321916;49,266663;DB Station und Service AG;1522;
8000372;SENK;de:07335:8170;Enkenbach;RV;7,899501;49,489933;DB Station und Service AG;1602;
8000373;REP;de:08125:5404;Eppingen;RV;8,914663;49,136001;Albtal-Verkehrs-Gesellschaft mbH;;
8000374;RFHM;de:07332:840;Freinsheim;RV;8,205192;49,501493;DB Station und Service AG;1907;
8000375;FGAL;de:07339:8191;Gau Algesheim;RV;8,016065;49,961432;DB Station und Service AG;2019;
8000376;RGE;de:07334:32637;Germersheim;RV;8,365282;49,225402;DB Station und Service AG;2092;
8000377;RWE;de:08226:4109;Weinheim(Bergstr)Hbf;FV;8,665351;49,553302;DB Station und Service AG;6622;
8000378;SWRR;de:10043:8000378;Wemmetsweiler Rathaus;RV;7,085936;49,369521;DB Station und Service AG;6666;
8000379;SWIH;de:07231:40916;Wittlich Hbf;FV;6,943557;49,973121;DB Station und Service AG;6834;
8000380;TGL;de:08136:1512;Goldshöfe;RV;10,128254;48,894221;DB Station und Service AG;2175;
8000381;RGZ;de:08212:1521;Grötzingen;RV;8,492941;49,005975;Albtal-Verkehrs-Gesellschaft mbH;;
8000382;EGRN;de:05554:16870;Gronau(Westf);RV;7,022436;52,215107;DB Station und Service AG;2288;
8000383;FWR;de:06532:11014;Wetzlar;RV;8,503819;50,565631;DB Station und Service AG;6730;
8000384;FWH;de:06432:11219;Groß-Umstadt Wiebelsbach;nur DPN;8,940854;49,833425;DB Station und Service AG;6734;
8000385;NGUN;de:09577:16100;Gunzenhausen;FV;10,755463;49,120444;DB Station und Service AG;2424;
8000386;FHG;de:06532:11003;Haiger;nur DPN;8,220657;50,741352;DB Station und Service AG;2475;
8000387;MHGZ;de:09776:1860;Hergatz;RV;9,827382;47,64681;DB Station und Service AG;2709;
8000388;KHI;de:05158:18969;Hilden;RV;6,922006;51,16702;DB Station und Service AG;2763;
8000389;THF;de:08235:9070;Hochdorf(b Horb);RV;8,724052;48,482485;DB Station und Service AG;2800;
8000390;KHOK;de:05162:23655;Hochneukirch;RV;6,466316;51,103293;DB Station und Service AG;2804;
8000392;EHZW;de:05978:11179;Holzwickede;RV;7,619647;51,504767;DB Station und Service AG;2890;
8000393;RVLH;de:08326:6768;Villingen-Schwenningen Hammerstatt;RV;8,546922;48,060175;DB Station und Service AG;7154;
8000400;FHUG;de:06531:11141;Hungen;nur DPN;8,89279;50,478055;DB Station und Service AG;2950;
8000402;SKU;de:07235:10502;Karthaus;RV;6,596854;49,71034;DB Station und Service AG;3119;
8000404;KAW,KAW P;de:05334:1086;Aachen West;RV;6,070715;50,78036;DB Station und Service AG;3;
8000406;KARE,KAREP;de:05334:1646;Aachen-Rothe Erde;RV;6,116475;50,770202;DB Station und Service AG;2;
8000409;KKEM;de:05166:21005;Kempen(Niederrhein);nur DPN;6,425549;51,367564;DB Station und Service AG;3154;
8000410;MABG;de:09273:2222;Abensberg;nur DPN;11,84662;48,819456;DB Station und Service AG;5;
8000412;RAH;de:08317:33013;Achern;RV;8,065324;48,63399;DB Station und Service AG;6;
8000413;HACH;de:03361:647;Achim;RV;9,030447;53,01599;DB Station und Service AG;7;
8000414;HAMR;de:03459:682;Achmer;nur DPN;7,94216;52,390479;DB Station und Service AG;8;
8000416;AACW;de:01058:722;Achterwehr;RV;9,964024;54,314913;DB Station und Service AG;7225;
8000419;MAD;de:09176:9001;Adelschlag;RV;11,211443;48,840759;DB Station und Service AG;12;
8000420;NADM;de:09575:14680;Adelsdorf(Mittelfr);RV;10,687041;49,474944;DB Station und Service AG;13;
8000423;RADN;de:08225:6777;Adelsheim Nord;RV;9,392754;49,42149;DB Station und Service AG;14;
8000424;TAD;de:08225:6398;Adelsheim Ost;RV;9,395127;49,403123;DB Station und Service AG;15;
8000427;EKIR;de:07132:090473;Kirchen;RV;7,880509;50,806576;DB Station und Service AG;3186;
8000430;KKSE;de:05162:20626;Kaarster See;nur DPN;6,593977;51,226689;Regiobahn GmbH;;
8000431;TAF;de:08125:2032;Affaltrach;RV;9,379012;49,137832;DB Station und Service AG;18;
8000432;KKMI;de:05162:20624;Kaarst Mitte/Holzbüttgen;nur DPN;6,617246;51,219504;Regiobahn GmbH;;
8000433;MAGD;de:09182:90189;Agatharied;nur DPN;11,824472;47,765606;DB Station und Service AG;19;
8000434;AABG;de:03359:8000434;Agathenburg;RV;9,531244;53,564111;DB Station und Service AG;20;
8000435;FKIH;de:06534:11077;Kirchhain(Bz Kassel);RV;8,921399;50,823779;DB Station und Service AG;3191;
8000436;RA;de:08315:6535;Aha;RV;8,134349;47,833224;DB Station und Service AG;21;
8000437;EAHS;de:05554:16386;Ahaus;RV;7,016453;52,081681;DB Station und Service AG;22;
8000438;KKAI;de:05162:20623;Kaarst IKEA;nur DPN;6,629881;51,217023;Regiobahn GmbH;;
8000440;HSCG;de:03354:82158;Schnega;RV;10,890386;52,869058;DB Station und Service AG;8010;
8000441;EAHL;de:05570:14679;Ahlen(Westf);RV;7,895488;51,761062;DB Station und Service AG;23;
8000442;HAHO;de:03458:1252;Ahlhorn;nur DPN;8,209429;52,899321;DB Station und Service AG;24;
8000443;HALT;de:03241:9108;Ahlten;RV;9,904613;52,376062;DB Station und Service AG;25;
8000445;HSDK;de:03360:85477;Soltendieck;RV;10,761416;52,874209;DB Station und Service AG;8011;
8000446;AAHR;de:01062:8000446;Ahrensburg;RV;10,236206;53,669171;DB Station und Service AG;27;
8000448;KAH;de:07131:080021;Ahrweiler;RV;7,107071;50,546544;DB Station und Service AG;31;
8000449;KAHM;de:07131:080023;Ahrweiler Markt;RV;7,094229;50,544228;DB Station und Service AG;32;
8000451;MAIC;de:09274:10540;Aich(Niederbay);RV;12,398163;48,417315;DB RegioNetz Infrastruktur GmbH;;
8000452;MAI;de:09771:2300;Aichach;nur DPN;11,122721;48,461117;DB Station und Service AG;34;
8000453;RFMU;de:08311:6707;Freiburg Messe/Universität;nur DPN;7,832668;48,012918;DB Station und Service AG;7992;
8000454;TAI;de:08436:1228;Aichstetten;RV;10,07494;47,887884;DB Station und Service AG;35;
8000456;TTUN;de:08327:1773;Tuttlingen Nord;nur DPN;8,823737;47,992605;DB Station und Service AG;7993;
8000457;FATC;de:06633:209641;Ahnatal Casselbreite;RV;9,434061;51,36286;DB RegioNetz Infrastruktur GmbH;;
8000459;MAIN;de:09172:90022;Ainring;FV;12,964501;47,815033;DB Station und Service AG;36;
8000462;EABT;de:05515:46350;Münster-Albachten;RV;7,528197;51,914576;DB Station und Service AG;39;
8000463;RAL;de:08337:6576;Albbruck;RV;8,131774;47,592235;DB Station und Service AG;40;
8000464;AAL;de:01051:1627;Albersdorf;nur DPN;9,292151;54,14632;DB Station und Service AG;41;
8000466;RAR;de:07337:8053;Albersweiler(Pfalz);RV;8,024464;49,21847;DB Station und Service AG;42;
8000468;FAG,FAGB;de:07331:8013;Albig;RV;8,116579;49,771375;DB Station und Service AG;44;
8000471;FALS;de:06532:11123;Albshausen;nur DPN;8,434869;50,545716;DB Station und Service AG;46;
8000473;TAE;de:08417:32110;Albstadt-Ebingen;RV;9,026962;48,21029;DB Station und Service AG;47;
8000474;TALO;de:08417:32115;Albstadt-Laufen Ort;nur DPN;8,917316;48,222859;DB Station und Service AG;49;
8000475;TALT;de:08417:32116;Albstadt-Lautlingen;nur DPN;8,95462;48,213638;DB Station und Service AG;50;
8000477;KALK;de:05154:36113;Aldekerk;nur DPN;6,412542;51,435759;DB Station und Service AG;51;
8000479;NKN;de:09675:27258;Kitzingen;RV;10,155214;49,732497;DB Station und Service AG;3212;
8000480;AAHG;de:01062:8000480;Ahrensburg-Gartenholz;RV;10,251786;53,688482;DB Station und Service AG;8169;
8000481;TALD;de:08327:2006;Aldingen(b Spaichingen);nur DPN;8,713033;48,095845;DB Station und Service AG;7960;
8000482;MALH;de:09774:2933;Aletshausen;RV;10,383631;48,201313;DB Station und Service AG;52;
8000483;HALF;de:03254:22801;Alfeld(Leine);FV;9,817779;51,981417;DB Station und Service AG;54;
8000488;HALG;de:03254:9918;Algermissen;RV;9,966472;52,25188;DB Station und Service AG;56;
8000489;HALI;de:03241:9810;Aligse;RV;9,979349;52,403462;DB Station und Service AG;57;
8000491;SALG;de:07336:8548;Altenglan;RV;7,461841;49,548643;DB Station und Service AG;96;
8000492;FADD;de:06532:11026;Allendorf(Dillkr);nur DPN;8,185486;50,743811;DB Station und Service AG;59;
8000495;KALI;de:05382:53801;Alfter-Impekoven;RV;7,019831;50,711016;DB Station und Service AG;2392;
8000496;RAB;de:08335:6549;Allensbach;RV;9,068852;47,714464;DB Station und Service AG;60;
8000498;NALB;de:09576:8350;Allersberg(Rothsee);RV;11,212573;49,262131;DB Station und Service AG;99;
8000499;TALL;de:08425:3005;Allmendingen;RV;9,722382;48,327734;DB Station und Service AG;61;
8000500;KALP;de:05170:36653;Alpen;nur DPN;6,518041;51,583392;DB Station und Service AG;62;
8000501;RALP;de:08237:3801;Alpirsbach;nur DPN;8,398251;48,343809;DB Station und Service AG;63;
8000502;KADA;de:05334:1986;Alsdorf-Annapark;RV;6,156661;50,870517;EVS EUREGIO-Verkehrsschienennetz GmbH;;
8000503;FBL;de:06431:270;Biblis;RV;8,450413;49,688881;DB Station und Service AG;614;
8000504;NADW;de:09574:7310;Altdorf West;RV;11,341467;49,391146;DB Station und Service AG;76;
8000505;SAZ;de:07333:8174;Alsenz;RV;7,817189;49,727495;DB Station und Service AG;64;
8000506;FAHM;de:07331:15;Alsheim;RV;8,342462;49,765528;DB Station und Service AG;66;
8000507;KADB;de:05334:1924;Alsdorf-Busch;RV;6,140586;50,876588;EVS EUREGIO-Verkehrsschienennetz GmbH;;
8000508;TACH;de:08116:1800;Altbach;RV;9,382384;48,720393;DB Station und Service AG;73;
8000509;NAD;de:09574:7300;Altdorf(b Nürnberg);RV;11,35353;49,390006;DB Station und Service AG;75;
8000510;KADP;de:05334:1916;Alsdorf Poststraße;RV;6,197075;50,855749;EVS EUREGIO-Verkehrsschienennetz GmbH;;
8000511;NAVE;de:09563:2314;Alte Veste;RV;10,972363;49,454322;DB Station und Service AG;77;
8000512;AAW;de:02000:70951;Hamburg Alte Wöhr;RV;10,035415;53,59793;DB Station und Service AG;78;
8000513;EALN;de:05962:2403;Altena(Westf);nur DPN;7,668808;51,301981;DB Station und Service AG;80;
8000514;KALT;de:07131:080291;Altenahr;RV;6,989707;50,515652;DB Station und Service AG;81;
8000515;MALT;de:09180:90009;Altenau(Bay);RV;11,017375;47,648365;DB Station und Service AG;82;
8000517;SAB;de:07133:8176;Altenbamberg;RV;7,830745;49,786857;DB Station und Service AG;84;
8000518;EABG;de:05566:62012;Altenberge;RV;7,481303;52,052258;DB Station und Service AG;87;
8000520;FABL;de:06634:204100;Felsberg-Altenbrunslar;RV;9,445462;51,165227;DB Station und Service AG;88;
8000521;KKEL;de:05334:1900;Alsdorf-Kellersberg;RV;6,167354;50,867527;EVS EUREGIO-Verkehrsschienennetz GmbH;;
8000522;HHUD;de:03458:44501;Hude;FV;8,460956;53,109429;DB Station und Service AG;2938;
8000524;MANE;de:09177:3280;Altenerding;RV;11,901744;48,293572;DB Station und Service AG;94;
8000525;FATF;de:06631:11071;Altenfeld(Rhön);nur DPN;9,849726;50,450898;DB Station und Service AG;95;
8000526;AAT;de:01060:37985;Altengörs;nur DPN;10,355554;53,898696;DB Station und Service AG;97;
8000527;KMAD;de:05334:2012;Alsdorf-Mariadorf;RV;6,188454;50,861978;EVS EUREGIO-Verkehrsschienennetz GmbH;;
8000530;FAHN;de:06633:201485;Altenhasungen;RV;9,225737;51,34354;DB RegioNetz Infrastruktur GmbH;;
8000532;EA;de:05966:10238;Lennestadt-Altenhundem;nur DPN;8,071517;51,104132;DB Station und Service AG;104;
8000533;MATM;de:09189:90003;Altenmarkt(Alz);RV;12,536027;47,999817;DB RegioNetz Infrastruktur GmbH;;
8000534;NMS;de:09577:16650;Muhr a See;RV;10,720493;49,15436;DB Station und Service AG;4214;
8000537;EASE;de:05970:10101;Altenseelbach;nur DPN;7,992398;50,783837;DB Station und Service AG;108;
8000538;FAST;de:06440:6501;Altenstadt(Hess);RV;8,943977;50,283398;DB Station und Service AG;109;
